*******************************************************************************
Ephemeris / WWW_USER Sat Jun 23 08:34:32 2018 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Moon (301)                      {source: DE431mx}
Center body name: Earth (399)                     {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2024-Jan-25 00:00:00.0000 TDB
Stop  time      : A.D. 2024-Mar-25 00:00:00.0000 TDB
Step-size       : 60 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Output units    : KM-S                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2460383.583333333, A.D. 2024-Mar-14 02:00:00.0000,  2.611134440802536E+05,  2.609034525189199E+05,  1.675962651168379E+04, -7.027705842245348E-01,  7.923225145846545E-01,  8.746007875445128E-02,
2460383.625000000, A.D. 2024-Mar-14 03:00:00.0000,  2.585701004159960E+05,  2.637421622563946E+05,  1.707360486826074E+04, -7.101836153702560E-01,  7.847272666436651E-01,  8.697098734641961E-02,
2460383.666666667, A.D. 2024-Mar-14 04:00:00.0000,  2.560002267718206E+05,  2.665534089991369E+05,  1.738580792330665E+04, -7.175093785581551E-01,  7.770654857038313E-01,  8.647381489466421E-02,
2460383.708333333, A.D. 2024-Mar-14 05:00:00.0000,  2.534041382028518E+05,  2.693369552850644E+05,  1.769620674484292E+04, -7.247473819155887E-01,  7.693383144388222E-01,  8.596865024153955E-02,
2460383.750000000, A.D. 2024-Mar-14 06:00:00.0000,  2.507821515044063E+05,  2.720925677661472E+05,  1.800477272153106E+04, -7.318971505183011E-01,  7.615468957133255E-01,  8.545558267340936E-02,
2460383.791666667, A.D. 2024-Mar-14 07:00:00.0000,  2.481345851512341E+05,  2.748200172085991E+05,  1.831147756422094E+04, -7.389582262479709E-01,  7.536923723083154E-01,  8.493470189279190E-02,
2460383.833333333, A.D. 2024-Mar-14 08:00:00.0000,  2.454617592372799E+05,  2.775190784920905E+05,  1.861629330739920E+04, -7.459301676454474E-01,  7.457758866522903E-01,  8.440609799092574E-02,
2460383.875000000, A.D. 2024-Mar-14 09:00:00.0000,  2.427639954159807E+05,  2.801895306080051E+05,  1.891919231054024E+04, -7.528125497598803E-01,  7.377985805585223E-01,  8.386986142076291E-02,
2460383.916666667, A.D. 2024-Mar-14 10:00:00.0000,  2.400416168411130E+05,  2.828311566567611E+05,  1.922014725936012E+04, -7.596049639939508E-01,  7.297615949683521E-01,  8.332608297040145E-02,
2460383.958333333, A.D. 2024-Mar-14 11:00:00.0000,  2.372949481082047E+05,  2.854437438442188E+05,  1.951913116697608E+04, -7.663070179454008E-01,  7.216660697005526E-01,  8.277485373696031E-02,
2460384.000000000, A.D. 2024-Mar-14 12:00:00.0000,  2.345243151965230E+05,  2.880270834771981E+05,  1.981611737497275E+04, -7.729183352450699E-01,  7.135131432067847E-01,  8.221626510090618E-02,
2460384.041666667, A.D. 2024-Mar-14 13:00:00.0000,  2.317300454116519E+05,  2.905809709581254E+05,  2.011107955437651E+04, -7.794385553916291E-01,  7.053039523331611E-01,  8.165040870083812E-02,
2460384.083333333, A.D. 2024-Mar-14 14:00:00.0000,  2.289124673286704E+05,  2.931052057788335E+05,  2.040399170654002E+04, -7.858673335832168E-01,  6.970396320879269E-01,  8.107737640873430E-02,
2460384.125000000, A.D. 2024-Mar-14 15:00:00.0000,  2.260719107359413E+05,  2.955995915135369E+05,  2.069482816393880E+04, -7.922043405461681E-01,  6.887213154152646E-01,  8.049726030566992E-02,
2460384.166666667, A.D. 2024-Mar-14 16:00:00.0000,  2.232087065795228E+05,  2.980639358110026E+05,  2.098356359088082E+04, -7.984492623610308E-01,  6.803501329752273E-01,  7.991015265800663E-02,
2460384.208333333, A.D. 2024-Mar-14 17:00:00.0000,  2.203231869082096E+05,  3.004980503859404E+05,  2.127017298413132E+04, -8.046018002860632E-01,  6.719272129297917E-01,  7.931614589406108E-02,
2460384.250000000, A.D. 2024-Mar-14 18:00:00.0000,  2.174156848192151E+05,  3.029017510096342E+05,  2.155463167345476E+04, -8.106616705783979E-01,  6.634536807350322E-01,  7.871533258125712E-02,
2460384.291666667, A.D. 2024-Mar-14 19:00:00.0000,  2.144865344044998E+05,  3.052748574998357E+05,  2.183691532207497E+04, -8.166286043130625E-01,  6.549306589394026E-01,  7.810780540376211E-02,
2460384.333333333, A.D. 2024-Mar-14 20:00:00.0000,  2.115360706977563E+05,  3.076171937099429E+05,  2.211699992705612E+04, -8.225023472000434E-01,  6.463592669881137E-01,  7.749365714061607E-02,
2460384.375000000, A.D. 2024-Mar-14 21:00:00.0000,  2.085646296220550E+05,  3.099285875174853E+05,  2.239486181960556E+04, -8.282826593995736E-01,  6.377406210335933E-01,  7.687298064435136E-02,
2460384.416666667, A.D. 2024-Mar-14 22:00:00.0000,  2.055725479381583E+05,  3.122088708119385E+05,  2.267047766530063E+04, -8.339693153358290E-01,  6.290758337520110E-01,  7.624586882011028E-02,
2460384.458333333, A.D. 2024-Mar-14 23:00:00.0000,  2.025601631935080E+05,  3.144578794818874E+05,  2.294382446424112E+04, -8.395621035092155E-01,  6.203660141658504E-01,  7.561241460526213E-02,
2460384.500000000, A.D. 2024-Mar-15 00:00:00.0000,  1.995278136718902E+05,  3.166754534015636E+05,  2.321487955112972E+04, -8.450608263074212E-01,  6.116122674725056E-01,  7.497271094952027E-02,
2460384.541666667, A.D. 2024-Mar-15 01:00:00.0000,  1.964758383438036E+05,  3.188614364167248E+05,  2.348362059527595E+04, -8.504652998015371E-01,  6.028156948465112E-01,  7.432685079235754E-02,
2460384.583333333, A.D. 2024-Mar-15 02:00:00.0000,  1.934045768175121E+05,  3.210156763299779E+05,  2.375002560053460E+04, -8.557753535785487E-01,  5.939773933431071E-01,  7.367492705028619E-02,
2460384.625000000, A.D. 2024-Mar-15 03:00:00.0000,  1.903143692907464E+05,  3.231380248856029E+05,  2.401407290518339E+04, -8.609908305359102E-01,  5.850984556975504E-01,  7.301703259397552E-02,
2460384.666666667, A.D. 2024-Mar-15 04:00:00.0000,  1.872055565031347E+05,  3.252283377537469E+05,  2.427574118172679E+04, -8.661115866897729E-01,  5.761799701875278E-01,  7.235326023128802E-02,
2460384.708333333, A.D. 2024-Mar-15 05:00:00.0000,  1.840784796893237E+05,  3.272864745141175E+05,  2.453500943663801E+04, -8.711374909815700E-01,  5.672230204898355E-01,  7.168370268976826E-02,
2460384.750000000, A.D. 2024-Mar-15 06:00:00.0000,  1.809334805327959E+05,  3.293122986391693E+05,  2.479185701003936E+04, -8.760684250841757E-01,  5.582286855426186E-01,  7.100845259961169E-02,
2460384.791666667, A.D. 2024-Mar-15 07:00:00.0000,  1.777709011203862E+05,  3.313056774768055E+05,  2.504626357532159E+04, -8.809042832077861E-01,  5.491980394131062E-01,  7.032760247711287E-02,
2460384.833333333, A.D. 2024-Mar-15 08:00:00.0000,  1.745910838974967E+05,  3.332664822326130E+05,  2.529820913870510E+04, -8.856449719056574E-01,  5.401321511707715E-01,  6.964124470858879E-02,
2460384.875000000, A.D. 2024-Mar-15 09:00:00.0000,  1.713943716240120E+05,  3.351945879516494E+05,  2.554767403874353E+04, -8.902904098798333E-01,  5.310320847658507E-01,  6.894947153477599E-02,
2460384.916666667, A.D. 2024-Mar-15 10:00:00.0000,  1.681811073309128E+05,  3.370898734998037E+05,  2.579463894577220E+04, -8.948405277869935E-01,  5.218988989131419E-01,  6.825237503569720E-02,
2460384.958333333, A.D. 2024-Mar-15 11:00:00.0000,  1.649516342775879E+05,  3.389522215447468E+05,  2.603908486130339E+04, -8.992952680445444E-01,  5.127336469810155E-01,  6.755004711599424E-02,
2460385.000000000, A.D. 2024-Mar-15 12:00:00.0000,  1.617062959098450E+05,  3.407815185364931E+05,  2.628099311736881E+04, -9.036545846370774E-01,  5.035373768855517E-01,  6.684257949072295E-02,
2460385.041666667, A.D. 2024-Mar-15 13:00:00.0000,  1.584454358186158E+05,  3.425776546875884E+05,  2.652034537581263E+04, -9.079184429233059E-01,  4.943111309897297E-01,  6.613006367160745E-02,
2460385.083333333, A.D. 2024-Mar-15 14:00:00.0000,  1.551693976993559E+05,  3.443405239529453E+05,  2.675712362753507E+04, -9.120868194435962E-01,  4.850559460075872E-01,  6.541259095374716E-02,
2460385.125000000, A.D. 2024-Mar-15 15:00:00.0000,  1.518785253121367E+05,  3.460700240093414E+05,  2.699131019168960E+04, -9.161597017282007E-01,  4.757728529132655E-01,  6.469025240277357E-02,
2460385.166666667, A.D. 2024-Mar-15 16:00:00.0000,  1.485731624424251E+05,  3.477660562346001E+05,  2.722288771483398E+04, -9.201370881062971E-01,  4.664628768548564E-01,  6.396313884245133E-02,
2460385.208333333, A.D. 2024-Mar-15 17:00:00.0000,  1.452536528625503E+05,  3.494285256864677E+05,  2.745183917003850E+04, -9.240189875159318E-01,  4.571270370729646E-01,  6.323134084271839E-02,
2460385.250000000, A.D. 2024-Mar-15 18:00:00.0000,  1.419203402938523E+05,  3.510573410812072E+05,  2.767814785595085E+04, -9.278054193149663E-01,  4.477663468239008E-01,  6.249494870816050E-02,
2460385.291666667, A.D. 2024-Mar-15 19:00:00.0000,  1.385735683695094E+05,  3.526524147719238E+05,  2.790179739582074E+04, -9.314964130931184E-01,  4.383818133074120E-01,  6.175405246691359E-02,
2460385.333333333, A.D. 2024-Mar-15 20:00:00.0000,  1.352136805980396E+05,  3.542136627266375E+05,  2.812277173648569E+04, -9.350920084851853E-01,  4.289744375988675E-01,  6.100874185998939E-02,
2460385.375000000, A.D. 2024-Mar-15 21:00:00.0000,  1.318410203274731E+05,  3.557410045061201E+05,  2.834105514731848E+04, -9.385922549855351E-01,  4.195452145858021E-01,  6.025910633101761E-02,
2460385.416666667, A.D. 2024-Mar-15 22:00:00.0000,  1.284559307101897E+05,  3.572343632415106E+05,  2.855663221913889E+04, -9.419972117639492E-01,  4.100951329087321E-01,  5.950523501639932E-02,
2460385.458333333, A.D. 2024-Mar-15 23:00:00.0000,  1.250587546684165E+05,  3.586936656117265E+05,  2.876948786309053E+04, -9.453069474828864E-01,  4.006251749061502E-01,  5.874721673586494E-02,
2460385.500000000, A.D. 2024-Mar-16 00:00:00.0000,  1.216498348603809E+05,  3.601188418206830E+05,  2.897960730948424E+04, -9.485215401162516E-01,  3.911363165636073E-01,  5.798513998343044E-02,
2460385.541666667, A.D. 2024-Mar-16 01:00:00.0000,  1.182295136471135E+05,  3.615098255743371E+05,  2.918697610661022E+04, -9.516410767697335E-01,  3.816295274667894E-01,  5.721909291874624E-02,
2460385.583333333, A.D. 2024-Mar-16 02:00:00.0000,  1.147981330598944E+05,  3.628665540575695E+05,  2.939158011951896E+04, -9.546656535027804E-01,  3.721057707584975E-01,  5.644916335883107E-02,
2460385.625000000, A.D. 2024-Mar-16 03:00:00.0000,  1.113560347683378E+05,  3.641889679109181E+05,  2.959340552877366E+04, -9.575953751522773E-01,  3.625660030994369E-01,  5.567543877018521E-02,
2460385.666666667, A.D. 2024-Mar-16 04:00:00.0000,  1.079035600491078E+05,  3.654770112071782E+05,  2.979243882917459E+04, -9.604303551579827E-01,  3.530111746327237E-01,  5.489800626127556E-02,
2460385.708333333, A.D. 2024-Mar-16 05:00:00.0000,  1.044410497552594E+05,  3.667306314278800E+05,  2.998866682845734E+04, -9.631707153897872E-01,  3.434422289520156E-01,  5.411695257538648E-02,
2460385.750000000, A.D. 2024-Mar-16 06:00:00.0000,  1.009688442861986E+05,  3.679497794396590E+05,  3.018207664596572E+04, -9.658165859768411E-01,  3.338601030731753E-01,  5.333236408382926E-02,
2460385.791666667, A.D. 2024-Mar-16 07:00:00.0000,  9.748728355825343E+04,  3.691344094705299E+05,  3.037265571130096E+04, -9.683681051386069E-01,  3.242657274093708E-01,  5.254432677950305E-02,
2460385.833333333, A.D. 2024-Mar-16 08:00:00.0000,  9.399670697584996E+04,  3.702844790860770E+05,  3.056039176294849E+04, -9.708254190178818E-01,  3.146600257495256E-01,  5.175292627080068E-02,
2460385.875000000, A.D. 2024-Mar-16 09:00:00.0000,  9.049745340328607E+04,  3.713999491655732E+05,  3.074527284688306E+04, -9.731886815158329E-01,  3.050439152400222E-01,  5.095824777585212E-02,
2460385.916666667, A.D. 2024-Mar-16 10:00:00.0000,  8.698986113709498E+04,  3.724807838780388E+05,  3.092728731515410E+04, -9.754580541290936E-01,  2.954183063695693E-01,  5.016037611709881E-02,
2460385.958333333, A.D. 2024-Mar-16 11:00:00.0000,  8.347426787899171E+04,  3.735269506582509E+05,  3.110642382445178E+04, -9.776337057889501E-01,  2.857841029571426E-01,  4.935939571619116E-02,
2460386.000000000, A.D. 2024-Mar-16 12:00:00.0000,  7.995101070939466E+04,  3.745384201827155E+05,  3.128267133465575E+04, -9.797158127026638E-01,  2.761422021429077E-01,  4.855539058920318E-02,
2460386.041666667, A.D. 2024-Mar-16 13:00:00.0000,  7.642042606151443E+04,  3.755151663456114E+05,  3.145601910736659E+04, -9.817045581969547E-01,  2.664934943820350E-01,  4.774844434215554E-02,
2460386.083333333, A.D. 2024-Mar-16 14:00:00.0000,  7.288284969600219E+04,  3.764571662347179E+05,  3.162645670442210E+04, -9.836001325636822E-01,  2.568388634413182E-01,  4.693864016684207E-02,
2460386.125000000, A.D. 2024-Mar-16 15:00:00.0000,  6.933861667614964E+04,  3.773644001073339E+05,  3.179397398639919E+04, -9.854027329077469E-01,  2.471791863985090E-01,  4.612606083695039E-02,
2460386.166666667, A.D. 2024-Mar-16 16:00:00.0000,  6.578806134363249E+04,  3.782368513662008E+05,  3.195856111110206E+04, -9.871125629972435E-01,  2.375153336442773E-01,  4.531078870447111E-02,
2460386.208333333, A.D. 2024-Mar-16 17:00:00.0000,  6.223151729478931E+04,  3.790745065354357E+05,  3.212020853203782E+04, -9.887298331158817E-01,  2.278481688867133E-01,  4.449290569638782E-02,
2460386.250000000, A.D. 2024-Mar-16 18:00:00.0000,  5.866931735742741E+04,  3.798773552364867E+05,  3.227890699688127E+04, -9.902547599177017E-01,  2.181785491582849E-01,  4.367249331164094E-02,
2460386.291666667, A.D. 2024-Mar-16 19:00:00.0000,  5.510179356814783E+04,  3.806453901641160E+05,  3.243464754592869E+04, -9.916875662840980E-01,  2.085073248251633E-01,  4.284963261835839E-02,
2460386.333333333, A.D. 2024-Mar-16 20:00:00.0000,  5.152927715018063E+04,  3.813786070624217E+05,  3.258742151054239E+04, -9.930284811831708E-01,  1.988353395988364E-01,  4.202440425134593E-02,
2460386.375000000, A.D. 2024-Mar-16 21:00:00.0000,  4.795209849172248E+04,  3.820770047009054E+05,  3.273722051158652E+04, -9.942777395314151E-01,  1.891634305499234E-01,  4.119688840983032E-02,
2460386.416666667, A.D. 2024-Mar-16 22:00:00.0000,  4.437058712476785E+04,  3.827405848505932E+05,  3.288403645785528E+04, -9.954355820577627E-01,  1.794924281241118E-01,  4.036716485544855E-02,
2460386.458333333, A.D. 2024-Mar-16 23:00:00.0000,  4.078507170442543E+04,  3.833693522602168E+05,  3.302786154449463E+04, -9.965022551699850E-01,  1.698231561601337E-01,  3.953531291047529E-02,
2460386.500000000, A.D. 2024-Mar-17 00:00:00.0000,  3.719587998871119E+04,  3.839633146324650E+05,  3.316868825141736E+04, -9.974780108234629E-01,  1.601564319097024E-01,  3.870141145628334E-02,
2460386.541666667, A.D. 2024-Mar-17 01:00:00.0000,  3.360333881880971E+04,  3.845224826003084E+05,  3.330650934171359E+04, -9.983631063923315E-01,  1.504930660593319E-01,  3.786553893202835E-02,
2460386.583333333, A.D. 2024-Mar-17 02:00:00.0000,  3.000777409979495E+04,  3.850468697034069E+05,  3.344131786005668E+04, -9.991578045430031E-01,  1.408338627539588E-01,  3.702777333355279E-02,
2460386.625000000, A.D. 2024-Mar-17 03:00:00.0000,  2.640951078180226E+04,  3.855364923646050E+05,  3.357310713110582E+04, -9.998623731100678E-01,  1.311796196222945E-01,  3.618819221250122E-02,
2460386.666666667, A.D. 2024-Mar-17 04:00:00.0000,  2.280887284164261E+04,  3.859913698665216E+05,  3.370187075790550E+04, -1.000477084974576E+00,  1.215311278038286E-01,  3.534687267564087E-02,
2460386.708333333, A.D. 2024-Mar-17 05:00:00.0000,  1.920618326485097E+04,  3.864115243282402E+05,  3.382760262028303E+04, -1.001002217944698E+00,  1.118891719774123E-01,  3.450389138438080E-02,
2460386.750000000, A.D. 2024-Mar-17 06:00:00.0000,  1.560176402815987E+04,  3.867969806821034E+05,  3.395029687324454E+04, -1.001438054638758E+00,  1.022545303913482E-01,  3.365932455448321E-02,
2460386.791666667, A.D. 2024-Mar-17 07:00:00.0000,  1.199593608238984E+04,  3.871477666506201E+05,  3.406994794537075E+04, -1.001784882370639E+00,  9.262797489491569E-02,  3.281324795596020E-02,
2460386.833333333, A.D. 2024-Mar-17 08:00:00.0000,  8.389019335748151E+03,  3.874639127234874E+05,  3.418655053721208E+04, -1.002042993037554E+00,  8.301027097126074E-02,  3.196573691315012E-02,
2460386.875000000, A.D. 2024-Mar-17 09:00:00.0000,  4.781332637527246E+03,  3.877454521347338E+05,  3.430009961968480E+04, -1.002212683010167E+00,  7.340217777158273E-02,  3.111686630496668E-02,
2460386.916666667, A.D. 2024-Mar-17 10:00:00.0000,  1.173193762194616E+03,  3.879924208399876E+05,  3.441059043246793E+04, -1.002294253025073E+00,  6.380444815054997E-02,  3.026671056531521E-02,
2460386.958333333, A.D. 2024-Mar-17 11:00:00.0000, -2.435080606134518E+03,  3.882048574938747E+05,  3.451801848240243E+04, -1.002288008079599E+00,  5.421782870287781E-02,  2.941534368366927E-02,
2460387.000000000, A.D. 2024-Mar-17 12:00:00.0000, -6.043174888850005E+03,  3.883828034275506E+05,  3.462237954189256E+04, -1.002194257328949E+00,  4.464305980100455E-02,  2.856283920580243E-02,
2460387.041666667, A.D. 2024-Mar-17 13:00:00.0000, -9.650774627633409E+03,  3.885263026263693E+05,  3.472366964730993E+04, -1.002013313985645E+00,  3.508087563380155E-02,  2.770927023466830E-02,
2460387.083333333, A.D. 2024-Mar-17 14:00:00.0000, -1.325756649888686E+04,  3.886354017076936E+05,  3.482188509740127E+04, -1.001745495221277E+00,  2.553200424625515E-02,  2.685470943142401E-02,
2460387.125000000, A.D. 2024-Mar-17 15:00:00.0000, -1.686323832781219E+04,  3.887101498988504E+05,  3.491702245169986E+04, -1.001391122070534E+00,  1.599716758005967E-02,  2.599922901659037E-02,
2460387.166666667, A.D. 2024-Mar-17 16:00:00.0000, -2.046747910214884E+04,  3.887505990152323E+05,  3.500907852894175E+04, -1.000950519337498E+00,  6.477081515061349E-03,  2.514290077134374E-02,
2460387.208333333, A.D. 2024-Mar-17 17:00:00.0000, -2.406997898557833E+04,  3.887568034385517E+05,  3.509805040548640E+04, -1.000424015504198E+00, -3.027544088504841E-03,  2.428579603893379E-02,
2460387.250000000, A.D. 2024-Mar-17 18:00:00.0000, -2.767042933080360E+04,  3.887288200952465E+05,  3.518393541374311E+04, -9.998119426413866E-01, -1.251600534704206E-02,  2.342798572622145E-02,
2460387.291666667, A.D. 2024-Mar-17 19:00:00.0000, -3.126852269231119E+04,  3.886667084350432E+05,  3.526673114060270E+04, -9.991146363215332E-01, -2.198760430993939E-02,  2.256954030533212E-02,
2460387.333333333, A.D. 2024-Mar-17 20:00:00.0000, -3.486395283882408E+04,  3.885705304096777E+05,  3.534643542587591E+04, -9.983324355340142E-01, -3.144164891529330E-02,  2.171052981541826E-02,
2460387.375000000, A.D. 2024-Mar-17 21:00:00.0000, -3.845641476545313E+04,  3.884403504517758E+05,  3.542304636073770E+04, -9.974656826024700E-01, -4.087745294505691E-02,  2.085102386452661E-02,
2460387.416666667, A.D. 2024-Mar-17 22:00:00.0000, -4.204560470555494E+04,  3.882762354538976E+05,  3.549656228617911E+04, -9.965147231043195E-01, -5.029433597966923E-02,  1.999109163156483E-02,
2460387.458333333, A.D. 2024-Mar-17 23:00:00.0000, -4.563122014230374E+04,  3.880782547477449E+05,  3.556698179146566E+04, -9.954799057923971E-01, -5.969162335221405E-02,  1.913080186836216E-02,
2460387.500000000, A.D. 2024-Mar-18 00:00:00.0000, -4.921295981998507E+04,  3.878464800835351E+05,  3.563430371260419E+04, -9.943615825187030E-01, -6.906864610215831E-02,  1.827022290181959E-02,
2460387.541666667, A.D. 2024-Mar-18 01:00:00.0000, -5.279052375501857E+04,  3.875809856095419E+05,  3.569852713081666E+04, -9.931601081602310E-01, -7.842474092871896E-02,  1.740942263614484E-02,
2460387.583333333, A.D. 2024-Mar-18 02:00:00.0000, -5.636361324671753E+04,  3.872818478518047E+05,  3.575965137102277E+04, -9.918758405468594E-01, -8.775925014390321E-02,  1.654846855516662E-02,
2460387.625000000, A.D. 2024-Mar-18 03:00:00.0000, -5.993193088779273E+04,  3.869491456940072E+05,  3.581767600033109E+04, -9.905091403912727E-01, -9.707152162526987E-02,  1.568742772472440E-02,
2460387.666666667, A.D. 2024-Mar-18 04:00:00.0000, -6.349518057460704E+04,  3.865829603575274E+05,  3.587260082653837E+04, -9.890603712208947E-01, -1.063609087684545E-01,  1.482636679512872E-02,
2460387.708333333, A.D. 2024-Mar-18 05:00:00.0000, -6.705306751718932E+04,  3.861833753816577E+05,  3.592442589663822E+04, -9.875298993118051E-01, -1.156267704395030E-01,  1.396535200368743E-02,
2460387.750000000, A.D. 2024-Mar-18 06:00:00.0000, -7.060529824901342E+04,  3.857504766039981E+05,  3.597315149533926E+04, -9.859180936246107E-01, -1.248684709270546E-01,  1.310444917729401E-02,
2460387.791666667, A.D. 2024-Mar-18 07:00:00.0000, -7.415158063654987E+04,  3.852843521410203E+05,  3.601877814359198E+04, -9.842253257422510E-01, -1.340853798944154E-01,  1.224372373507310E-02,
